GeneID;1-BC31;1-BC39;1-BC47;1-CR3;2-BC10;2-BC11;2-BC27;2-BC2;2-BC30;2-BC35;2-BC36;2-BC38;2-BC3;2-BC41;2-BC4;2-BC59;2-BC5;2-BC6;2-BC7;2-BC8;2-BC93;2-BC9;2-CR12;2-CR15;3-BC12;3-BC50;3-BC55;3-BC58;3-BC62;3-BC74;3-BC75;3-BC77;3-BC80;3-BC82;3-BC83;3-BC84;3-BC86;3-CR1;3-CR4;3-CR5;3-CR8
hsa-miR-4782-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4783-3p;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0
hsa-miR-4783-5p;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
hsa-miR-4784;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;3;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
hsa-miR-4785;0;0;0;0;6;0;0;3;6;8;0;3;3;3;3;12;2;1;8;0;0;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
hsa-miR-4786-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4786-5p;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4787-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;3;0;0;0;0;0;0
hsa-miR-4787-5p;0;2;0;0;0;1;4;2;0;4;0;1;2;1;2;5;1;2;3;0;0;2;1;4;6;7;2;1;2;5;3;4;5;1;0;2;2;0;7;6;5
hsa-miR-4788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4789-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4789-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4790-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4790-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4793-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4793-5p;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4794;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
hsa-miR-4795-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4795-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4796-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4796-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4797-3p;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4797-5p;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4798-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4798-5p;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4799-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4799-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4800-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1
hsa-miR-4800-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4802-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4802-5p;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4804-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4804-5p;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;2;5;0;2;1;0;0;4;0;0;3;0;0;0;4
hsa-miR-483-3p;2;30;13;12;26;16;7;110;34;35;1;2;0;139;2;232;2;21;34;34;14;12;16;2;0;0;2;1;1;2;1;0;1;5;2;4;2;0;1;0;0
hsa-miR-483-5p;486;180;304;106;127;472;137;309;277;982;37;13;160;452;309;1280;149;249;241;158;34;93;244;296;498;93;891;472;644;239;33;160;572;482;740;550;118;0;416;106;151
hsa-miR-484;5;101;122;3;836;177;269;1121;372;1713;2;340;49;1296;163;3989;89;140;891;617;132;148;762;31;1;32;71;44;35;121;113;27;12;41;97;40;23;0;1;15;28
hsa-miR-485-3p;0;1;5;0;6;4;1;11;2;278;0;3;1;23;6;510;3;10;8;8;25;2;9;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0
hsa-miR-485-5p;0;3;1;0;7;1;3;9;3;144;0;1;0;14;3;221;3;17;5;0;4;0;8;1;2;2;37;13;127;381;33;22;11;43;55;34;4;0;17;14;9
hsa-miR-486-3p;55;1077;532;91;2213;406;894;3946;1353;6121;48;1144;159;6371;531;9538;241;805;3462;2700;527;627;2702;85;93;733;2268;686;717;3285;1338;1349;959;1423;2007;1764;899;0;147;707;1011
hsa-miR-486-5p;1133;18962;8650;1043;36889;5234;12462;73134;20603;95541;476;15915;2026;106901;7361;187795;3052;12616;49437;40796;11492;8513;43739;1044;931;9802;33467;10167;9030;53753;19540;23667;15999;28306;36437;26089;13730;2;1173;11046;16506
hsa-miR-487a-3p;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
hsa-miR-487a-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
hsa-miR-487b-3p;0;0;0;0;0;0;1;3;0;36;0;2;0;8;0;90;0;2;0;0;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-487b-5p;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-488-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-488-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-489-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
hsa-miR-489-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-490-3p;0;0;0;0;0;2;0;0;0;3;0;0;2;1;2;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-490-5p;0;0;0;0;2;0;0;0;0;1;0;0;0;2;0;3;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
hsa-miR-491-3p;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-491-5p;4;0;1;0;18;10;19;26;8;163;2;12;20;22;25;264;12;16;60;22;2;20;20;4;0;0;8;5;2;9;2;3;0;0;0;1;0;0;0;1;2
hsa-miR-492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-493-3p;0;0;0;0;8;1;2;9;0;92;0;0;2;6;1;204;3;7;1;0;2;1;5;0;0;0;0;0;25;43;15;18;0;10;3;9;0;0;0;1;0
hsa-miR-493-5p;0;0;3;0;1;0;0;1;0;21;0;0;0;7;0;40;0;4;0;0;5;0;0;0;0;0;0;0;1;10;4;0;0;4;0;0;0;0;0;2;0
hsa-miR-494-3p;0;0;0;0;0;1;1;7;1;26;0;0;0;4;0;85;2;0;2;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0
hsa-miR-494-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;3;0;0;0;4;0;0;0;0;0
hsa-miR-495-3p;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;27;0;1;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0
hsa-miR-495-5p;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-496;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0
hsa-miR-497-3p;0;0;0;0;0;0;4;1;0;2;0;0;2;3;0;4;0;1;1;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-497-5p;3;1;1;0;2;1;7;19;2;11;0;5;2;25;5;34;4;6;15;3;1;4;6;2;0;1;6;0;0;3;0;0;0;0;4;3;0;0;0;0;0
hsa-miR-498-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-498-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
hsa-miR-4999-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-4999-5p;0;0;0;0;1;0;2;2;3;3;0;0;0;7;0;14;0;0;7;3;0;0;1;0;0;0;3;0;5;7;0;0;0;0;0;7;1;0;0;3;0
hsa-miR-499a-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-499a-5p;0;0;0;0;2;0;2;10;0;4;0;0;0;27;2;16;2;1;7;0;0;0;1;0;0;0;0;0;0;2;0;6;9;4;11;9;0;0;0;2;0
hsa-miR-499b-3p;0;0;0;0;0;0;0;2;0;4;0;0;0;3;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
hsa-miR-499b-5p;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5000-3p;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5000-5p;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5001-3p;0;0;1;0;5;2;1;11;0;6;0;5;0;5;0;29;0;1;11;5;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5001-5p;0;0;0;0;1;1;0;0;0;2;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5002-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5002-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5003-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5003-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5004-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
hsa-miR-5004-5p;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5006-3p;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5006-5p;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;5;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5007-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5007-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5008-3p;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5008-5p;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5009-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5009-5p;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;4;0;0;4;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0
hsa-miR-500a-3p;0;8;0;0;18;5;3;46;5;35;0;5;0;57;1;168;1;10;15;4;1;13;19;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;2;0
hsa-miR-500a-5p;0;1;0;0;4;0;2;11;0;1;0;0;2;3;0;14;0;0;5;2;0;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
hsa-miR-500b-3p;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-500b-5p;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
hsa-miR-501-3p;0;10;24;9;65;31;15;130;22;138;3;17;6;180;21;516;6;19;95;48;8;31;61;8;0;0;4;0;0;5;2;2;0;10;0;0;0;0;0;1;1
hsa-miR-501-5p;0;0;0;0;9;3;5;14;3;4;0;4;2;8;2;27;0;2;5;8;1;6;2;0;0;0;6;0;1;2;1;4;0;0;12;3;0;0;0;0;6
hsa-miR-5010-3p;0;0;0;0;3;0;1;2;0;3;0;0;1;3;0;25;0;0;2;2;0;1;4;0;0;3;0;0;3;2;0;0;0;0;2;0;1;0;0;0;0
hsa-miR-5010-5p;0;0;3;0;4;0;2;7;0;19;0;3;2;2;1;33;2;0;12;3;3;0;3;2;1;92;95;89;172;205;46;44;59;116;234;101;62;0;14;25;139
hsa-miR-5011-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5011-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-502-3p;0;5;6;0;34;8;15;60;8;47;1;16;6;72;6;187;3;5;24;19;2;10;19;4;0;4;0;0;1;2;0;0;3;0;0;0;0;0;6;0;0
hsa-miR-502-5p;0;0;0;0;0;1;1;0;0;0;0;0;0;5;0;2;0;1;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
hsa-miR-503-3p;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
hsa-miR-503-5p;0;8;5;0;15;4;5;43;22;22;0;10;2;23;1;150;1;6;15;14;5;7;24;0;0;9;45;16;7;8;5;7;2;13;20;3;1;0;0;7;1
hsa-miR-504-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
hsa-miR-504-5p;0;0;0;0;0;0;0;2;0;1;0;0;0;2;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-505-3p;3;6;3;0;11;17;7;34;3;44;0;12;1;25;6;146;4;12;36;11;0;3;19;0;0;0;0;0;0;6;0;2;0;0;3;3;0;0;0;0;6
hsa-miR-505-5p;0;4;0;0;0;0;0;1;0;8;0;0;0;4;5;16;0;0;3;0;0;0;4;0;9;23;104;81;309;331;46;83;69;212;189;59;97;0;0;32;19
hsa-miR-506-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-506-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-508-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-508-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5088-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;2
hsa-miR-5088-5p;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
hsa-miR-5089-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5089-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-509-3-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-509-3p;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-509-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5090;0;0;0;0;1;0;1;0;0;2;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;8;0;2;4;0;1;0;1;0;0;0;0;5
hsa-miR-5091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5094;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-510-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-510-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-5100;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
hsa-miR-511-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;2;0;0;0;0;0
hsa-miR-511-5p;0;0;0;0;1;0;0;4;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-512-3p;0;0;0;0;0;0;0;4;5;0;0;0;1;0;0;2;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-512-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
hsa-miR-513a-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-513a-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-513b-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-513b-5p;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;5;0;0;0;0;0;0;0
hsa-miR-513c-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-513c-5p;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;5;6;0;14;0;2;0;0;0;0
hsa-miR-514a-3p;0;0;0;0;2;3;0;0;0;1;0;0;0;0;0;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-514a-5p;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-514b-3p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hsa-miR-514b-5p;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0
